Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
20.0,6,64.0,10314.792317340089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.694814682006836e-05,100,0.0,ATTACK
20.0,6,117.6,121.30890748913968,0.1,0.0,0.0,0.0,0.5,0.0,0.0,5,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,784,60,214,78.4,47.7381748010262,78.4,0.0082834959030151,10,2278.933333333333,BENIGN
32.0,6,114.1,1297.8630442182134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,66,2962,1514.0,1182.287049183347,1514.0,0.0007875919342041,10,1397802.6666666667,BENIGN
20.0,6,64.0,30845.006618620384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.2420158386230466e-05,100,0.0,ATTACK
24.0,6,91.4,44.02336406908459,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1106,60,214,110.6,51.59069683576682,110.6,0.023703908920288,10,2661.6000000000004,BENIGN
40.8,6,99.4,13001.562306261623,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10520,78,2858,1052.0,932.1120581179543,1052.0,7.700920104980469e-05,10,868832.8888888889,BENIGN
19.2,6,62.1,98.44744099801665,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,768,60,156,76.8,29.96590655320736,76.8,0.0111371994018554,10,897.9555555555556,BENIGN
32.0,6,63.6,1293.6598605884892,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588,66,2962,1658.8,821.9517152620476,1658.8,0.0008155107498168,10,675604.6222222223,BENIGN
28.0,6,78.1,74.33453788854881,0.1,0.1,0.0,0.5,0.8,0.0,0.0,8,1,1,0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1698,60,441,169.8,144.0160484884314,169.8,0.0138289928436279,10,20740.622222222224,BENIGN
27.2,6,116.5,105.4149817158224,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,10548,66,2398,1054.8,829.6243862268166,1054.8,0.0095043182373046,10,688276.6222222222,BENIGN
19.8,6,63.36,18911.150187113937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,5.2878856658935545e-05,100,0.0,ATTACK
20.0,6,64.0,33691.89493131979,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.969026565551758e-05,100,0.0,ATTACK
0.0,1,65.91,52032.05557623124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9228458404541017e-05,100,0.0,ATTACK
0.0,1,64.0,110609.28270042194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.071826934814452e-06,100,0.0,ATTACK
20.0,6,64.0,8086.652399406174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001236605644226,100,0.0,ATTACK
0.0,1,64.0,39320.3712383988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5441646575927733e-05,100,0.0,ATTACK
20.0,6,64.0,72716.78224687933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.3751983642578123e-05,100,0.0,ATTACK
17.2,6,137.3,82.31259248211195,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.2,0.0,1.0,1.0,1234,66,272,123.4,74.71902925850506,123.4,0.0128011226654052,10,5582.933333333335,BENIGN
29.6,6,98.0,37.8767784495487,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1155,66,230,115.5,67.81879451073198,115.5,0.0283118963241577,10,4599.388888888889,BENIGN
32.0,6,197.2,146.9442780317761,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1654,66,1060,165.4,314.3303994207369,165.4,0.0068357944488525,10,98803.6,BENIGN
32.0,6,114.4,2585.884093711468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,66,2962,1514.0,1182.287049183347,1514.0,0.0004361152648925,10,1397802.6666666667,BENIGN
20.0,6,64.0,30203.09642111327,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.3118724822998046e-05,100,0.0,ATTACK
0.0,1,64.0,66756.3902594302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.4989376068115234e-05,100,0.0,ATTACK
32.0,6,143.7,275.020097174593,0.1,0.0,0.0,0.1,1.0,0.0,0.0,10,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3563,66,1514,356.3,610.1653783105763,356.3,0.0039506912231445,10,372301.7888888888,BENIGN
0.08,1,64.64,27397.63537788229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,1.0,1.0,6110,60,170,61.1,10.99999999999999,61.1,3.652095794677735e-05,100,120.99999999999976,ATTACK
30.4,6,132.8,239.32714802515207,0.0,0.1,0.0,0.3,0.9,0.0,0.0,9,1,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1406,66,349,140.6,105.97400100443924,140.6,0.0055991888046264,10,11230.488888888887,BENIGN
20.0,6,93.0,93.10289410479864,0.1,0.0,0.0,0.2,0.6,0.0,0.0,6,0,1,0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1296,60,321,129.6,104.84083174031002,129.6,0.0107409000396728,10,10991.6,BENIGN
32.0,6,114.4,558.9722266645343,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13508,66,2962,1350.8,1067.241178615843,1350.8,0.0024897098541259,10,1139003.7333333334,BENIGN
8.0,17,64.0,10157.421354709031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.84501838684082e-05,100,0.0,ATTACK
30.8,6,99.4,552.0273756251645,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11141,66,1514,1114.1,650.7104578843035,1114.1,0.0018115997314453,10,423424.1,BENIGN
20.0,6,64.0,16675.163996342384,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.997896194458008e-05,100,0.0,ATTACK
32.0,6,64.0,998.0022366573868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0016514062881469,10,0.0,BENIGN
19.68,6,64.0,20056.92425401683,0.0,0.0,0.0,0.98,0.98,0.0,0.0,98,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,6066,60,126,60.66,6.599999999999993,60.66,4.985809326171875e-05,100,43.55999999999991,ATTACK
28.4,6,184.3,29.471228637718472,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,913,66,175,91.3,44.01779943007904,91.3,0.0361147880554199,10,1937.5666666666668,BENIGN
8.0,17,64.0,40048.734841974605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.535104751586914e-05,100,0.0,ATTACK
0.24,1,73.37,13236.25347134562,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.555961608886719e-05,100,0.0,ATTACK
8.0,17,64.0,22790.17604868507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.387855529785156e-05,100,0.0,ATTACK
16.0,6,76.0,61.992361628415686,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.8,0.8,1157,60,214,115.7,59.85918661510714,115.7,0.0161312103271484,10,3583.1222222222223,BENIGN
24.4,6,61.3,123.58360588113968,0.0,0.1,0.0,0.3,0.9,0.0,0.0,9,1,0,0,0.3,0.4,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,972,60,262,97.2,64.9269675182132,97.2,0.0090780019760131,10,4215.511111111112,BENIGN
20.0,6,64.0,27980.68045363576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.574848175048828e-05,100,0.0,ATTACK
20.0,6,64.0,7189.044101263219,0.0,0.85,0.15,0.0,0.0,0.0,0.0,0,85,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001391005516052,100,0.0,ATTACK
4.0,17,64.0,5245.2403581611725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0001906704902648,100,335127.2727272727,ATTACK
24.8,6,82.7,95.61868373118372,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,15867,60,5858,1586.7,1956.9940697122436,1586.7,0.0106632947921752,10,3829825.788888889,BENIGN
32.0,6,180.5,201.2438405327729,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,761,66,156,76.1,28.28603895917561,76.1,0.0061339855194091,10,800.1000000000004,BENIGN
20.12,6,64.0,9728.403766757898,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6288,60,348,62.88,28.79999999999999,62.88,0.0001027917861938,100,829.4399999999994,ATTACK
20.0,6,64.0,31959.036879000305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.130197525024414e-05,100,0.0,ATTACK
20.0,6,67.82,5958.410637421334,0.0,0.0,0.02,0.98,1.0,0.0,0.0,100,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001678299903869,100,0.0,ATTACK
32.0,6,215.2,473.7345968352215,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,750,66,156,75.0,28.46049894151541,75.0,0.0021109819412231,10,810.0,BENIGN
6.4,17,81.0,23.44775537836534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.8,0.8,1033,58,230,103.3,63.76528139286387,103.3,0.0431474924087524,10,4066.011111111111,ATTACK
20.0,6,64.0,26610.227128536982,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.864049911499023e-05,100,0.0,ATTACK
20.0,6,64.0,83752.07667731629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.194000244140625e-05,100,0.0,ATTACK
1.04,47,64.0,1218.3960400641397,0.0,0.01,0.0,0.01,0.02,0.0,0.0,2,1,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57691,66,592,576.91,86.36627369710486,576.91,0.0008219003677368,100,7459.1332323232255,ATTACK
48.0,6,87.6,15313.26761591822,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6404,86,1462,640.4,707.1248828884471,640.4,6.740093231201172e-05,10,500025.6,BENIGN
0.0,1,64.0,75532.21681973708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.3239383697509766e-05,100,0.0,ATTACK
21.2,6,154.9,115.63762885603138,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,1.0,1.0,1106,60,364,110.6,93.74694069082408,110.6,0.0086832046508789,10,8788.488888888889,BENIGN
19.96,6,65.91,20777.25268737306,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,6178,60,214,61.78,15.470780539618865,61.78,4.812955856323242e-05,100,239.3450505050497,ATTACK
32.0,6,181.6,638.324709320022,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3807,66,1514,380.7,602.4070329381399,380.7,0.0016388893127441,10,362894.2333333332,BENIGN
19.88,6,64.0,41068.28551845687,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.435922622680664e-05,100,0.0,ATTACK
32.0,6,148.0,1317.8860051530196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7900,66,1514,790.0,763.1630086539689,790.0,0.0007588863372802,10,582417.7777777778,BENIGN
8.0,17,64.0,12467.4632899352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6170,60,230,61.7,17.0,61.7,8.021831512451171e-05,100,289.00000000000006,ATTACK
20.0,6,64.0,34141.6687016687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9299259185791016e-05,100,0.0,ATTACK
0.32,1,65.1,8441.791285096106,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.98,0.0,0.99,0.99,6006,60,66,60.06,0.5999999999999986,60.06,0.0001242685317993,100,0.3599999999999984,ATTACK
20.8,6,85.2,88.86613839569473,0.1,0.1,0.0,0.1,0.4,0.0,0.0,4,1,1,0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1193,60,441,119.3,122.33474113631372,119.3,0.0115928888320922,10,14965.788888888888,BENIGN
0.32,1,64.0,53186.71062642658,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999998,60.06,1.8811225891113283e-05,100,0.3599999999999997,ATTACK
20.24,6,64.0,5964.42649526464,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6058,60,112,60.58,5.22847680466976,60.58,0.0001676607131958,100,27.3369696969697,ATTACK
32.4,6,84.8,169.71299784333638,0.1,0.2,0.0,0.4,1.0,0.0,0.0,10,2,1,0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1448,66,317,144.8,106.50383404679226,144.8,0.0064709901809692,10,11343.066666666668,BENIGN
20.0,6,64.0,6230.21300614955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001605081558227,100,0.0,ATTACK
0.0,1,63.36,8455.91710011693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001187396049499,100,0.0,ATTACK
24.8,6,149.9,83.98770512319908,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1032,66,230,103.2,57.590122609890514,103.2,0.0135040044784545,10,3316.6222222222223,BENIGN
19.6,6,62.72,21753.560499974068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.98,0.98,6000,60,60,60.0,0.0,60.0,4.5969486236572266e-05,100,0.0,ATTACK
20.0,6,64.0,27011.23132405976,0.0,0.0,0.44,0.55,0.55,0.0,0.0,55,0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6143,60,203,61.43,14.300000000000002,61.43,3.739118576049805e-05,100,204.4900000000001,ATTACK
0.64,1,64.0,4979.820957898986,0.0,0.0,0.0,0.02,0.02,0.0,0.0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.98,0.0,1.0,1.0,11716,60,5244,117.16,520.5877936612524,117.16,0.0002008199691772,100,271011.65090909065,ATTACK
8.0,17,64.0,47393.26553672317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.110004425048828e-05,100,0.0,ATTACK
27.2,6,74.1,76.6877112918767,0.1,0.1,0.0,0.2,0.7,0.0,0.0,7,1,1,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,6848,60,4410,684.8,1383.297011571348,684.8,0.0135390996932983,10,1913510.622222222,BENIGN
20.0,6,64.0,18030.71103086579,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.546092987060547e-05,100,0.0,ATTACK
8.16,17,63.2,17301.0930990389,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.0,0.01,0.0,0.0,0.99,0.99,6006,60,66,60.06,0.5999999999999992,60.06,5.77998161315918e-05,100,0.359999999999999,ATTACK
27.2,6,63.6,128.12159978495214,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,14244,66,2962,1424.4,997.6091641742494,1424.4,0.0079655885696411,10,995224.0444444444,BENIGN
18.4,17,88.2,152.7556669191772,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,908,60,214,90.8,54.057171381582464,90.8,0.0070111989974975,10,2922.1777777777784,BENIGN
20.0,6,64.0,39479.51807228916,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0,99,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.532958984375e-05,100,0.0,ATTACK
20.0,6,64.0,17626.829165791132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.67317008972168e-05,100,0.0,ATTACK
0.0,1,64.0,95433.53811149031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.0488033294677737e-05,100,0.0,ATTACK
19.2,6,87.2,616.75499220657,0.0,0.1,0.8,0.0,0.8,0.0,0.0,8,1,0,8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,710,60,170,71.0,34.785054261852174,71.0,0.001875901222229,10,1210.0,ATTACK
29.6,6,87.2,160.67914004198656,0.0,0.0,0.0,0.7,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6620,66,2866,662.0,971.762773977728,662.0,0.0062238931655883,10,944322.8888888888,BENIGN
20.0,6,64.0,53220.45425707397,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.628803253173828e-05,100,0.0,ATTACK
30.8,6,129.8,795.4303053290347,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15931,60,8754,1593.1,2695.1905498498613,1593.1,0.0012772798538208,10,7264052.099999998,BENIGN
24.0,6,49.4,262144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,4.00543212890625e-06,10,0.0,ATTACK
